fpr,tpr
0.751294,0.971014
0.751291,0.971014
0.751291,0.971014
0.751291,0.971014
0.75128,0.971014
0.75128,0.971014
0.75128,0.971014
0.75128,0.971014
0.75128,0.971014
0.75128,0.971014
0.75128,0.971014
0.75128,0.971014
0.75128,0.971014
0.75128,0.971014
0.751277,0.971014
0.751277,0.971014
0.751277,0.971014
0.751263,0.971014
0.751259,0.971014
0.751259,0.971014
0.751259,0.971014
0.751259,0.971014
0.751259,0.971014
0.751249,0.971014
0.751249,0.971014
0.751249,0.971014
0.751249,0.971014
0.751249,0.971014
0.751249,0.971014
0.751249,0.971014
0.751245,0.971014
0.751245,0.971014
0.751228,0.971014
0.751228,0.971014
0.751228,0.971014
0.751228,0.971014
0.751228,0.971014
0.751228,0.971014
0.751228,0.971014
0.751214,0.971014
0.751214,0.971014
0.751214,0.971014
0.751214,0.971014
0.75121,0.971014
0.75121,0.971014
0.75121,0.971014
0.75121,0.971014
0.75121,0.971014
0.75121,0.971014
0.75121,0.971014
0.75121,0.971014
0.75121,0.971014
0.751203,0.971014
0.751203,0.971014
0.751203,0.971014
0.751203,0.971014
0.751203,0.971014
0.751203,0.971014
0.751203,0.971014
0.751196,0.971014
0.751196,0.971014
0.751186,0.971014
0.751186,0.971014
0.751186,0.971014
0.751186,0.971014
0.751186,0.971014
0.751186,0.971014
0.751186,0.971014
0.751186,0.971014
0.751186,0.971014
0.751186,0.971014
0.751182,0.971014
0.751175,0.971014
0.751172,0.971014
0.751165,0.971014
0.751165,0.971014
0.751165,0.971014
0.751165,0.971014
0.751165,0.971014
0.751165,0.971014
0.751165,0.971014
0.751161,0.971014
0.751161,0.971014
0.751161,0.971014
0.751161,0.971014
0.751161,0.971014
0.751161,0.971014
0.751161,0.971014
0.751147,0.971014
0.751147,0.971014
0.751143,0.971014
0.751143,0.971014
0.751143,0.971014
0.751143,0.971014
0.75114,0.971014
0.75114,0.971014
0.75114,0.971014
0.75114,0.971014
0.75114,0.971014
0.751136,0.971014
0.751136,0.971014
0.751126,0.971014
0.751126,0.971014
0.751122,0.971014
0.751122,0.971014
0.751122,0.971014
0.751122,0.971014
0.751122,0.971014
0.751122,0.971014
0.751122,0.971014
0.751122,0.971014
0.751122,0.971014
0.751119,0.971014
0.751119,0.971014
0.751119,0.971014
0.751119,0.971014
0.751119,0.971014
0.751112,0.971014
0.751112,0.971014
0.751098,0.971014
0.751098,0.971014
0.751098,0.971014
0.751098,0.971014
0.751094,0.971014
0.751094,0.971014
0.751094,0.971014
0.751087,0.971014
0.751087,0.971014
0.751087,0.971014
0.75108,0.971014
0.75107,0.971014
0.75107,0.971014
0.75107,0.971014
0.751066,0.971014
0.751066,0.971014
0.751066,0.971014
0.751066,0.971014
0.751066,0.971014
0.751066,0.971014
0.751049,0.971014
0.751045,0.971014
0.751045,0.971014
0.751045,0.971014
0.751045,0.971014
0.751045,0.971014
0.751045,0.971014
0.751021,0.971014
0.751021,0.971014
0.751017,0.971014
0.751017,0.971014
0.751017,0.971014
0.751017,0.971014
0.751017,0.971014
0.751014,0.971014
0.751014,0.971014
0.751014,0.971014
0.751014,0.971014
0.751014,0.971014
0.75101,0.971014
0.75101,0.971014
0.75101,0.971014
0.75101,0.971014
0.75101,0.971014
0.751007,0.971014
0.751007,0.971014
0.751007,0.971014
0.751007,0.971014
0.751007,0.971014
0.751,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750993,0.971014
0.750989,0.971014
0.750989,0.971014
0.750989,0.971014
0.750989,0.971014
0.750989,0.971014
0.750968,0.971014
0.750968,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750957,0.971014
0.750954,0.971014
0.750954,0.971014
0.750954,0.971014
0.750954,0.971014
0.750954,0.971014
0.750954,0.971014
0.750954,0.971014
0.750954,0.971014
0.750954,0.971014
0.75095,0.971014
0.75095,0.971014
0.75095,0.971014
0.75095,0.971014
0.75095,0.971014
0.750943,0.971014
0.750943,0.971014
0.750943,0.971014
0.75094,0.971014
0.75094,0.971014
0.75094,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750936,0.971014
0.750933,0.971014
0.750933,0.971014
0.750933,0.971014
0.750933,0.971014
0.750933,0.971014
0.750933,0.971014
0.750929,0.971014
0.750929,0.971014
0.750929,0.971014
0.750929,0.971014
0.750929,0.971014
0.750929,0.971014
0.750929,0.971014
0.750926,0.971014
0.750926,0.971014
0.750926,0.971014
0.750926,0.971014
0.750926,0.971014
0.750926,0.971014
0.750926,0.971014
0.750926,0.971014
0.750926,0.971014
0.750926,0.971014
0.750922,0.971014
0.750922,0.971014
0.750922,0.971014
0.750922,0.971014
0.750922,0.971014
0.750922,0.971014
0.750922,0.971014
0.750919,0.971014
0.750919,0.971014
0.750919,0.971014
0.750919,0.971014
0.750919,0.971014
0.750919,0.971014
0.750919,0.971014
0.750919,0.971014
0.750915,0.971014
0.750915,0.971014
0.750915,0.971014
0.750915,0.971014
0.750915,0.971014
0.750915,0.971014
0.750915,0.971014
0.750915,0.971014
0.750915,0.971014
0.750915,0.971014
0.750912,0.971014
0.750912,0.971014
0.750912,0.971014
0.750912,0.971014
0.750908,0.971014
0.750908,0.971014
0.750908,0.971014
0.750908,0.971014
0.750908,0.971014
0.750908,0.971014
0.750908,0.971014
0.750901,0.971014
0.750901,0.971014
0.750901,0.971014
0.750901,0.971014
0.750901,0.971014
0.750901,0.971014
0.750901,0.971014
0.750901,0.971014
0.750901,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750898,0.971014
0.750891,0.971014
0.750891,0.971014
0.750891,0.971014
0.750891,0.971014
0.750887,0.971014
0.750887,0.971014
0.750887,0.971014
0.750877,0.971014
0.750877,0.971014
0.750877,0.971014
0.750877,0.971014
0.750877,0.971014
0.750873,0.971014
0.750873,0.971014
0.750873,0.971014
0.750873,0.971014
0.750873,0.971014
0.750873,0.971014
0.75087,0.971014
0.75087,0.971014
0.75087,0.971014
0.75087,0.971014
0.75087,0.971014
0.750859,0.971014
0.750859,0.971014
0.750859,0.971014
0.750856,0.971014
0.750856,0.971014
0.750856,0.971014
0.750856,0.971014
0.750856,0.971014
0.750856,0.971014
0.750856,0.971014
0.750856,0.971014
0.750856,0.971014
0.750856,0.971014
0.750852,0.971014
0.750838,0.971014
0.750838,0.971014
0.750831,0.971014
0.750831,0.971014
0.750831,0.971014
0.750831,0.971014
0.750828,0.971014
0.750828,0.971014
0.750828,0.971014
0.750828,0.971014
0.750828,0.971014
0.750828,0.971014
0.750828,0.971014
0.750828,0.971014
0.750828,0.971014
0.750824,0.971014
0.750821,0.971014
0.750821,0.971014
0.750821,0.971014
0.750817,0.971014
0.750817,0.971014
0.750817,0.971014
0.750817,0.971014
0.750817,0.971014
0.750817,0.971014
0.750817,0.971014
0.750813,0.971014
0.750813,0.971014
0.750813,0.971014
0.750813,0.971014
0.75081,0.971014
0.75081,0.971014
0.750803,0.971014
0.750803,0.971014
0.750803,0.971014
0.750803,0.971014
0.750803,0.971014
0.750803,0.971014
0.750803,0.971014
0.750803,0.971014
0.750803,0.971014
0.750799,0.971014
0.750799,0.971014
0.750799,0.971014
0.750799,0.971014
0.750799,0.971014
0.750796,0.971014
0.750796,0.971014
0.750796,0.971014
0.750792,0.971014
0.750792,0.971014
0.750792,0.971014
0.750792,0.971014
0.750792,0.971014
0.750792,0.971014
0.750792,0.971014
0.750789,0.971014
0.750789,0.971014
0.750789,0.971014
0.750789,0.971014
0.750785,0.971014
0.750785,0.971014
0.750785,0.971014
0.750785,0.971014
0.750785,0.971014
0.750785,0.971014
0.750785,0.971014
0.750785,0.971014
0.750785,0.971014
0.750782,0.971014
0.750782,0.971014
0.750778,0.971014
0.750778,0.971014
0.750778,0.971014
0.750778,0.971014
0.750778,0.971014
0.750775,0.971014
0.750775,0.971014
0.750771,0.971014
0.750771,0.971014
0.750771,0.971014
0.750771,0.971014
0.750771,0.971014
0.750771,0.971014
0.750771,0.971014
0.750771,0.971014
0.750768,0.971014
0.750768,0.971014
0.750768,0.971014
0.750768,0.971014
0.750764,0.971014
0.750764,0.971014
0.750764,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750761,0.971014
0.750754,0.971014
0.750754,0.971014
0.750754,0.971014
0.750754,0.971014
0.750754,0.971014
0.750754,0.971014
0.750754,0.971014
0.75074,0.971014
0.75074,0.971014
0.75074,0.971014
0.75074,0.971014
0.75074,0.971014
0.75074,0.971014
0.750733,0.971014
0.750733,0.971014
0.750729,0.971014
0.750729,0.971014
0.750729,0.971014
0.750729,0.971014
0.750729,0.971014
0.750729,0.971014
0.750729,0.971014
0.750729,0.971014
0.750729,0.971014
0.750726,0.971014
0.750726,0.971014
0.750719,0.971014
0.750719,0.971014
0.750719,0.971014
0.750719,0.971014
0.750719,0.971014
0.750719,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750712,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750708,0.971014
0.750705,0.971014
0.750705,0.971014
0.750705,0.971014
0.750705,0.971014
0.750705,0.971014
0.750705,0.971014
0.750701,0.971014
0.750701,0.971014
0.750701,0.971014
0.750701,0.971014
0.750701,0.971014
0.750698,0.971014
0.750673,0.971014
0.75067,0.971014
0.750666,0.971014
0.750666,0.971014
0.750666,0.971014
0.750666,0.971014
0.750666,0.971014
0.750666,0.971014
0.750656,0.971014
0.750656,0.971014
0.750656,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750652,0.971014
0.750649,0.971014
0.750649,0.971014
0.750645,0.971014
0.750645,0.971014
0.750645,0.971014
0.750645,0.971014
0.750645,0.971014
0.750631,0.971014
0.750631,0.971014
0.750627,0.971014
0.750627,0.971014
0.750627,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.750617,0.971014
0.75061,0.971014
0.750606,0.971014
0.750606,0.971014
0.750606,0.971014
0.750606,0.971014
0.750603,0.971014
0.750603,0.971014
0.750603,0.971014
0.750596,0.971014
0.750592,0.971014
0.750592,0.971014
0.750592,0.971014
0.750582,0.971014
0.750578,0.971014
0.750578,0.971014
0.750571,0.971014
0.750571,0.971014
0.750568,0.971014
0.750568,0.971014
0.750568,0.971014
0.750561,0.971014
0.750561,0.971014
0.750561,0.971014
0.750557,0.971014
0.750557,0.971014
0.750557,0.971014
0.750557,0.971014
0.750557,0.971014
0.750557,0.971014
0.750554,0.971014
0.75055,0.971014
0.750543,0.971014
0.750543,0.971014
0.750543,0.971014
0.750543,0.971014
0.750543,0.971014
0.75054,0.971014
0.750536,0.971014
0.750536,0.971014
0.750533,0.971014
0.750533,0.971014
0.750529,0.971014
0.750529,0.971014
0.750519,0.971014
0.750519,0.971014
0.750505,0.971014
0.750501,0.971014
0.750498,0.971014
0.750491,0.971014
0.750491,0.971014
0.750491,0.971014
0.750491,0.971014
0.750477,0.971014
0.750466,0.971014
0.750462,0.971014
0.750459,0.971014
0.750459,0.971014
0.750459,0.971014
0.750459,0.971014
0.750455,0.971014
0.750448,0.971014
0.750445,0.971014
0.750445,0.971014
0.750445,0.971014
0.750445,0.971014
0.750445,0.971014
0.750403,0.971014
0.750399,0.971014
0.750399,0.971014
0.750396,0.971014
0.750396,0.971014
0.750396,0.971014
0.750396,0.971014
0.750371,0.971014
0.750371,0.971014
0.750371,0.971014
0.750371,0.971014
0.750361,0.971014
0.750361,0.971014
0.750357,0.971014
0.750357,0.971014
0.75035,0.971014
0.750347,0.971014
0.750347,0.971014
0.750347,0.971014
0.750347,0.971014
0.750347,0.971014
0.750347,0.971014
0.750322,0.971014
0.750322,0.971014
0.750319,0.971014
0.750308,0.971014
0.750305,0.971014
0.750305,0.971014
0.750305,0.971014
0.750305,0.971014
0.750305,0.971014
0.750305,0.971014
0.750301,0.971014
0.750301,0.971014
0.750297,0.971014
0.750297,0.971014
0.750297,0.971014
0.750297,0.971014
0.750297,0.971014
0.750297,0.971014
0.750297,0.971014
0.750294,0.971014
0.750294,0.971014
0.750294,0.971014
0.75029,0.971014
0.75029,0.971014
0.75029,0.971014
0.750287,0.971014
0.750287,0.971014
0.75028,0.971014
0.75028,0.971014
0.75028,0.971014
0.75028,0.971014
0.75028,0.971014
0.75028,0.971014
0.75028,0.971014
0.750276,0.971014
0.750273,0.971014
0.750273,0.971014
0.750273,0.971014
0.750273,0.971014
0.750273,0.971014
0.750273,0.971014
0.750273,0.971014
0.750273,0.971014
0.750273,0.971014
0.750269,0.971014
0.750269,0.971014
0.750269,0.971014
0.750266,0.971014
0.750266,0.971014
0.750266,0.971014
0.750255,0.971014
0.750255,0.971014
0.750252,0.971014
0.750252,0.971014
0.750252,0.971014
0.750252,0.971014
0.750252,0.971014
0.750252,0.971014
0.750252,0.971014
0.750248,0.971014
0.750248,0.971014
0.750248,0.971014
0.750248,0.971014
0.750248,0.971014
0.750245,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750238,0.971014
0.750234,0.971014
0.750234,0.971014
0.750234,0.971014
0.750234,0.971014
0.750231,0.971014
0.750231,0.971014
0.750231,0.971014
0.750231,0.971014
0.750231,0.971014
0.750231,0.971014
0.750224,0.971014
0.750224,0.971014
0.75022,0.971014
0.75022,0.971014
0.75022,0.971014
0.75022,0.971014
0.750213,0.971014
0.750213,0.971014
0.750213,0.971014
0.750213,0.971014
0.75021,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750206,0.971014
0.750203,0.971014
0.750199,0.971014
0.750189,0.971014
0.750182,0.971014
0.750182,0.971014
0.750182,0.971014
0.750178,0.971014
0.750161,0.971014
0.750161,0.971014
0.750161,0.971014
0.750157,0.971014
0.750157,0.971014
0.750154,0.971014
0.750154,0.971014
0.750154,0.971014
0.75015,0.971014
0.75015,0.971014
0.75015,0.971014
0.75015,0.971014
0.75015,0.971014
0.75015,0.971014
0.75015,0.971014
0.750147,0.971014
0.750143,0.971014
0.750143,0.971014
0.750136,0.971014
0.750133,0.971014
0.750133,0.971014
0.750133,0.971014
0.750133,0.971014
0.750133,0.971014
0.750133,0.971014
0.750133,0.971014
0.750133,0.971014
0.750133,0.971014
0.750133,0.971014
0.750129,0.971014
0.750125,0.971014
0.750125,0.971014
0.750115,0.971014
0.750115,0.971014
0.750115,0.971014
0.750115,0.971014
0.750115,0.971014
0.750115,0.971014
0.750115,0.971014
0.750115,0.971014
0.750111,0.971014
0.750111,0.971014
0.750108,0.971014
0.750108,0.971014
0.750108,0.971014
0.750108,0.971014
0.750108,0.971014
0.750108,0.971014
0.750108,0.971014
0.750108,0.971014
0.750104,0.971014
0.750104,0.971014
0.750104,0.971014
0.750045,0.971014
0.750045,0.971014
0.750045,0.971014
0.750045,0.971014
0.750045,0.971014
0.750038,0.971014
0.750034,0.971014
0.750034,0.971014
0.750034,0.971014
0.750024,0.971014
0.750024,0.971014
0.75001,0.971014
0.75001,0.971014
0.749992,0.971014
0.749992,0.971014
0.749992,0.971014
0.749992,0.971014
0.749992,0.971014
0.749989,0.971014
0.749989,0.971014
0.749975,0.971014
0.749946,0.971014
0.749943,0.971014
0.749943,0.971014
0.749939,0.971014
0.749939,0.971014
0.749939,0.971014
0.749939,0.971014
0.749939,0.971014
0.749939,0.971014
0.749922,0.971014
0.749908,0.971014
0.749901,0.971014
0.749901,0.971014
0.749901,0.971014
0.749901,0.971014
0.74989,0.971014
0.74989,0.971014
0.74989,0.971014
0.74989,0.971014
0.749887,0.971014
0.749883,0.971014
0.749883,0.971014
0.749781,0.971014
0.749778,0.971014
0.749778,0.971014
0.749774,0.971014
0.749771,0.971014
0.749771,0.971014
0.749771,0.971014
0.749771,0.971014
0.749771,0.971014
0.749771,0.971014
0.74976,0.971014
0.74976,0.971014
0.749757,0.971014
0.749757,0.971014
0.749757,0.971014
0.749757,0.971014
0.74975,0.971014
0.74975,0.971014
0.74975,0.971014
0.74975,0.971014
0.749746,0.971014
0.749746,0.971014
0.749746,0.971014
0.749746,0.971014
0.749746,0.971014
0.749746,0.971014
0.749743,0.971014
0.749732,0.971014
0.749729,0.971014
0.749729,0.971014
0.749725,0.971014
0.749725,0.971014
0.749694,0.971014
0.749694,0.971014
0.74969,0.971014
0.74969,0.971014
0.749687,0.971014
0.749687,0.971014
0.749687,0.971014
0.749687,0.971014
0.749687,0.971014
0.749683,0.971014
0.749676,0.971014
0.749669,0.971014
0.749669,0.971014
0.749669,0.971014
0.749666,0.971014
0.749666,0.971014
0.749655,0.971014
0.749655,0.971014
0.749655,0.971014
0.749652,0.971014
0.749652,0.971014
0.749652,0.971014
0.749652,0.971014
0.749652,0.971014
0.749652,0.971014
0.749652,0.971014
0.749645,0.971014
0.749645,0.971014
0.749645,0.971014
0.749645,0.971014
0.749645,0.971014
0.749645,0.971014
0.749624,0.971014
0.749609,0.971014
0.749609,0.971014
0.749609,0.971014
0.749609,0.971014
0.749609,0.971014
0.749602,0.971014
0.749602,0.971014
0.749602,0.971014
0.749595,0.971014
0.749581,0.971014
0.749581,0.971014
0.749578,0.971014
0.749578,0.971014
0.749578,0.971014
0.749578,0.971014
0.749574,0.971014
0.749571,0.971014
0.749571,0.971014
0.749567,0.971014
0.749567,0.971014
0.749567,0.971014
0.749567,0.971014
0.749567,0.971014
0.749567,0.971014
0.749567,0.971014
0.749564,0.971014
0.749564,0.971014
0.749564,0.971014
0.74956,0.971014
0.749557,0.971014
0.749557,0.971014
0.749557,0.971014
0.74955,0.971014
0.749529,0.971014
0.749529,0.971014
0.749529,0.971014
0.749529,0.971014
0.749525,0.971014
0.749515,0.971014
0.749508,0.971014
0.749501,0.971014
0.74949,0.971014
0.749487,0.971014
0.749487,0.971014
0.749487,0.971014
0.749487,0.971014
0.749487,0.971014
0.749487,0.971014
0.749487,0.971014
0.749487,0.971014
0.74948,0.971014
0.74948,0.971014
0.749476,0.971014
0.749476,0.971014
0.749476,0.971014
0.749473,0.971014
0.749473,0.971014
0.749469,0.971014
0.749462,0.971014
0.749462,0.971014
0.749462,0.971014
0.749462,0.971014
0.749462,0.971014
0.749452,0.971014
0.749445,0.971014
0.749445,0.971014
0.749445,0.971014
0.749437,0.971014
0.749434,0.971014
0.749427,0.971014
0.749427,0.971014
0.749427,0.971014
0.749399,0.971014
0.749399,0.971014
0.749399,0.971014
0.749388,0.971014
0.749388,0.971014
0.749385,0.971014
0.749385,0.971014
0.749385,0.971014
0.749381,0.971014
0.749381,0.971014
0.749381,0.971014
0.749381,0.971014
0.749378,0.971014
0.749367,0.971014
0.749367,0.971014
0.749364,0.971014
0.74936,0.971014
0.749357,0.971014
0.749353,0.971014
0.749353,0.971014
0.749353,0.971014
0.749343,0.971014
0.749343,0.971014
0.749343,0.971014
0.749325,0.971014
0.749322,0.971014
0.749322,0.971014
0.749318,0.971014
0.749315,0.971014
0.749311,0.971014
0.749308,0.971014
0.749308,0.971014
0.749301,0.971014
0.749301,0.971014
0.749301,0.971014
0.749301,0.971014
0.749301,0.971014
0.749301,0.971014
0.749301,0.971014
0.749301,0.971014
0.749294,0.971014
0.74929,0.971014
0.74929,0.971014
0.749287,0.971014
0.749287,0.971014
0.749265,0.971014
0.749265,0.971014
0.749255,0.971014
0.749255,0.971014
0.749251,0.971014
0.749251,0.971014
0.749244,0.971014
0.749244,0.971014
0.749234,0.971014
0.749234,0.971014
0.74923,0.971014
0.74923,0.971014
0.74922,0.971014
0.74922,0.971014
0.74922,0.971014
0.74922,0.971014
0.74922,0.971014
0.74922,0.971014
0.749216,0.971014
0.749216,0.971014
0.749213,0.971014
0.749206,0.971014
0.749199,0.971014
0.749199,0.971014
0.749195,0.971014
0.749195,0.971014
0.749192,0.971014
0.749192,0.971014
0.749192,0.971014
0.749192,0.971014
0.749188,0.971014
0.749188,0.971014
0.74916,0.971014
0.74916,0.971014
0.74916,0.971014
0.749153,0.971014
0.749153,0.971014
0.74915,0.971014
0.749143,0.971014
0.749139,0.971014
0.749136,0.971014
0.749136,0.971014
0.749136,0.971014
0.749136,0.971014
0.749125,0.971014
0.749086,0.971014
0.749079,0.971014
0.749079,0.971014
0.749079,0.971014
0.749072,0.971014
0.749069,0.971014
0.749065,0.971014
0.749065,0.971014
0.749055,0.971014
0.749055,0.971014
0.74902,0.971014
0.749016,0.971014
0.749016,0.971014
0.749013,0.971014
0.749013,0.971014
0.749013,0.971014
0.749006,0.971014
0.749006,0.971014
0.749006,0.971014
0.749006,0.971014
0.748883,0.971014
0.748883,0.971014
0.748883,0.971014
0.748876,0.971014
0.748872,0.971014
0.748872,0.971014
0.748869,0.971014
0.748862,0.971014
0.748858,0.971014
0.748858,0.971014
0.748855,0.971014
0.748855,0.971014
0.748764,0.971014
0.748764,0.971014
0.748749,0.971014
0.748746,0.971014
0.748742,0.971014
0.748742,0.971014
0.748739,0.971014
0.748739,0.971014
0.748739,0.971014
0.748714,0.971014
0.748714,0.971014
0.748672,0.971014
0.748672,0.971014
0.748672,0.971014
0.748672,0.971014
0.748672,0.971014
0.748669,0.971014
0.748662,0.971014
0.748655,0.971014
0.748648,0.971014
0.748648,0.971014
0.748472,0.971014
0.748472,0.971014
0.748472,0.971014
0.748465,0.971014
0.748465,0.971014
0.748465,0.971014
0.748458,0.971014
0.748455,0.971014
0.748455,0.971014
0.748455,0.971014
0.748455,0.971014
0.748455,0.971014
0.748276,0.971014
0.748272,0.971014
0.748272,0.971014
0.748272,0.971014
0.748272,0.971014
0.748272,0.971014
0.748269,0.971014
0.748269,0.971014
0.748258,0.971014
0.748255,0.971014
0.748255,0.971014
0.748212,0.971014
0.748212,0.971014
0.748212,0.971014
0.748212,0.971014
0.748212,0.971014
0.748212,0.971014
0.748195,0.971014
0.748195,0.971014
0.748191,0.971014
0.748191,0.971014
0.748016,0.971014
0.748002,0.971014
0.748002,0.971014
0.747995,0.971014
0.747991,0.971014
0.747984,0.971014
0.747981,0.971014
0.747981,0.971014
0.747981,0.971014
0.747981,0.971014
0.747977,0.971014
0.747974,0.971014
0.747805,0.971014
0.747774,0.971014
0.747774,0.971014
0.747774,0.971014
0.747774,0.971014
0.747774,0.971014
0.747767,0.971014
0.747714,0.971014
0.747714,0.971014
0.747714,0.971014
0.747714,0.971014
0.747703,0.971014
0.747703,0.971014
0.747703,0.971014
0.7477,0.971014
0.747686,0.971014
0.747679,0.971014
0.747679,0.971014
0.747679,0.971014
0.747679,0.971014
0.747679,0.971014
0.747496,0.971014
0.747461,0.971014
0.747461,0.971014
0.747433,0.971014
0.747388,0.971014
0.747377,0.971014
0.74737,0.971014
0.74737,0.971014
0.747366,0.971014
0.747349,0.971014
0.747342,0.971014
0.747342,0.971014
0.747307,0.971014
0.747163,0.971014
0.747163,0.971014
0.747163,0.971014
0.747163,0.971014
0.747159,0.971014
0.747159,0.971014
0.747156,0.971014
0.747156,0.971014
0.747149,0.971014
0.747149,0.971014
0.747114,0.971014
0.747114,0.971014
0.747114,0.971014
0.747107,0.971014
0.7471,0.971014
0.7471,0.971014
0.747089,0.971014
0.747089,0.971014
0.747086,0.971014
0.747082,0.971014
0.746966,0.971014
0.746942,0.971014
0.746942,0.971014
0.746935,0.971014
0.746935,0.971014
0.746935,0.971014
0.746931,0.971014
0.746928,0.971014
0.746928,0.971014
0.746921,0.971014
0.746921,0.971014
0.746921,0.971014
0.746921,0.971014
0.746724,0.971014
0.746724,0.971014
0.746724,0.971014
0.746724,0.971014
0.746724,0.971014
0.746721,0.971014
0.746675,0.971014
0.746675,0.971014
0.746657,0.971014
0.746657,0.971014
0.746594,0.971014
0.746587,0.971014
0.746587,0.971014
0.746587,0.971014
0.74657,0.971014
0.74657,0.971014
0.746559,0.971014
0.746542,0.971014
0.746542,0.971014
0.746542,0.971014
0.746542,0.971014
0.746433,0.971014
0.746433,0.971014
0.746433,0.971014
0.746429,0.971014
0.746429,0.971014
0.746426,0.971014
0.746426,0.971014
0.746422,0.971014
0.746419,0.971014
0.746419,0.971014
0.746412,0.971014
0.746412,0.971014
0.746306,0.971014
0.746299,0.971014
0.746299,0.971014
0.746299,0.971014
0.746296,0.971014
0.746296,0.971014
0.746296,0.971014
0.746296,0.971014
0.746296,0.971014
0.746275,0.971014
0.746275,0.971014
0.746257,0.971014
0.746254,0.971014
0.746254,0.971014
0.746254,0.971014
0.74625,0.971014
0.746247,0.971014
0.746212,0.971014
0.746212,0.971014
0.746191,0.971014
0.746187,0.971014
0.746061,0.971014
0.74605,0.971014
0.74605,0.971014
0.746036,0.971014
0.746036,0.971014
0.746036,0.971014
0.746029,0.971014
0.746029,0.971014
0.746029,0.971014
0.746022,0.971014
0.746022,0.971014
0.746019,0.971014
0.746019,0.971014
0.745927,0.971014
0.745913,0.971014
0.745913,0.971014
0.745906,0.971014
0.745906,0.971014
0.745906,0.971014
0.745885,0.971014
0.745885,0.971014
0.745882,0.971014
0.745882,0.971014
0.745857,0.971014
0.745857,0.971014
0.745854,0.971014
0.745854,0.971014
0.745854,0.971014
0.745854,0.971014
0.74584,0.971014
0.745832,0.971014
0.745832,0.971014
0.745822,0.971014
0.745822,0.971014
0.745682,0.971014
0.745675,0.971014
0.745675,0.971014
0.745657,0.971014
0.745657,0.971014
0.745657,0.971014
0.745643,0.971014
0.745643,0.971014
0.745643,0.971014
0.745643,0.971014
0.745639,0.971014
0.745639,0.971014
0.745496,0.971014
0.745488,0.971014
0.745488,0.971014
0.745488,0.971014
0.745488,0.971014
0.745488,0.971014
0.745485,0.971014
0.745481,0.971014
0.745481,0.971014
0.74546,0.971014
0.74546,0.971014
0.745422,0.971014
0.745422,0.971014
0.745422,0.971014
0.745422,0.971014
0.745422,0.971014
0.745422,0.971014
0.745415,0.971014
0.745408,0.971014
